"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000202498_x_st",2.56070083508465,5.39488665994263,6.80169620701993,3.68672984712167e-07,1.43342257488835e-05,6.5540946081558
"mdo-miR-100_st",-4.42028636454597,4.59415215919191,-6.79401445657583,3.7568899502911e-07,1.45347004760024e-05,6.53542523483166
"csa-miR-200_st",-4.40511306718119,4.42092189838043,-6.79064868823239,3.7880582126738e-07,1.45830910995299e-05,6.52724304116023
"ggo-miR-20_st",-4.41648202272501,4.01167789888379,-6.77892930728516,3.89865639525276e-07,1.49352939847551e-05,6.49874281962341
"gga-miR-15a_st",-3.26868294237593,2.6691344200563,-6.77163523710891,3.96914893918517e-07,1.51311702242595e-05,6.48099633930608
"osa-miR820c_st",3.00684234923845,7.96842271965162,6.74750745885625,4.21172520427046e-07,1.59779769278513e-05,6.42224920892324
"hsa-miR-29b_st",-2.76223586329576,2.75919690148174,-6.7446676974682,4.24125283002673e-07,1.60122661191589e-05,6.41533040811117
"rno-miR-203_st",-3.12072523652095,2.81859449988958,-6.7305460544992,4.39125333866621e-07,1.64988677123444e-05,6.38091052616224
"fru-miR-16_st",-3.65085141424998,3.42154524737396,-6.72691336038194,4.43070714139931e-07,1.65674527799213e-05,6.37205252091563
"gga-miR-302b-star_st",3.20278645610504,5.8991072798486,6.72040833594778,4.50226179275674e-07,1.66575150002783e-05,6.35618678423279
"mdo-miR-138_st",-1.52435209505962,1.93390104780435,-6.71983682196838,4.50860441231412e-07,1.66575150002783e-05,6.35479262999059
"hsa-miR-10b_st",-3.8570663593989,4.23104259309642,-6.71892547903232,4.51873727454766e-07,1.66575150002783e-05,6.35256941731001
"ppa-miR-10b_st",-3.35067799767409,3.83462608139894,-6.71463994768234,4.56669852691011e-07,1.67552812149308e-05,6.3421136204251
"spike_in-control-28_st",2.71485767087733,5.22582312206537,6.70494077180568,4.677171460513e-07,1.70149373877889e-05,6.31844186565016
"ptr-miR-20_st",-4.39730810629255,3.88803779878301,-6.70460772499015,4.68101284500909e-07,1.70149373877889e-05,6.31762884151409
"cin-miR-92c_st",-2.92340778867837,3.09179412793817,-6.69454646350466,4.79858858908519e-07,1.73615601035652e-05,6.29306158816739
"rno-miR-192_st",-3.13572756082518,3.01264107741141,-6.68943636870503,4.85945323730002e-07,1.75007497923962e-05,6.28057948992138
"xtr-miR-16b_st",-3.67077825232468,3.20800710008044,-6.68644380928538,4.895461315178e-07,1.75495551275762e-05,6.27326837247398
"AFFX-r2-P1-c1-cre-3_st",2.59752572011796,5.97317617340298,6.68034645217568,4.96967173026873e-07,1.77342395306165e-05,6.25836876455334
"cel-miR-1818_st",-1.08368314969705,1.65721558704502,-6.67632873076655,5.01919669701181e-07,1.78295555396124e-05,6.24854867356843
"cfa-miR-660_st",-3.35063668585152,2.92368168144615,-6.67297984048258,5.06086138810347e-07,1.78962134606464e-05,6.24036193090837
"bta-miR-25_st",-4.06842913134158,4.06187944086808,-6.6676041533101,5.12848046129971e-07,1.80536372995753e-05,6.22721778563175
"bta-miR-192_st",-3.15744948904614,3.12588662086048,-6.6544668101401,5.29763176115984e-07,1.85346048235511e-05,6.19508173567691
"mmu-miR-10b_st",-3.33823401035134,4.48116778162181,-6.65332936435106,5.31254188160646e-07,1.85346048235511e-05,6.19229844091566
"AFFX-r2-Ec-c3-bioD-5_st",2.82745773917052,5.95367974679397,6.63731105481902,5.52711595876042e-07,1.91975160967612e-05,6.15308660961374
"ppy-miR-25_st",-4.44962626878853,3.82104360607355,-6.63448263790946,5.565911670248e-07,1.92467255322956e-05,6.14615981485276
"AFFX-r2-Ec-c3-bioD-5_at",1.11353292488392,12.8177517817912,6.6206785188069,5.75927370037175e-07,1.98276317041433e-05,6.11234061709965
"AFFX-r2-Ec-c2-bioD-5_at",1.06585357368136,12.7641869792214,6.6064204918004,5.96618549713577e-07,2.04498858158404e-05,6.07738696065028
"tni-miR-125a_st",-3.3728741479081,3.42049460329014,-6.60399558221482,6.00212193277759e-07,2.04517651199973e-05,6.07144001798523
"xtr-miR-25_st",-4.48665094966486,3.77015962327214,-6.60285685400174,6.0190735477919e-07,2.04517651199973e-05,6.06864713037098
"xtr-miR-29b_st",-2.82135334472078,2.54138737239289,-6.59291574296326,6.16914826596125e-07,2.08709496530248e-05,6.04425905617161
"ssc-miR-20_st",-4.33480971042783,3.93864549012102,-6.5803913176784,6.36366157289376e-07,2.14362134448986e-05,6.01351782988125
"mml-miR-324-3p_st",-2.70189031768227,4.09706946999978,-6.56457297156609,6.61828859324882e-07,2.21982512258539e-05,5.97466687067487
"lca-miR-16_st",-4.16859634515411,3.52701489925361,-6.54422223211063,6.96120466658538e-07,2.32266662789663e-05,5.92464353559648
"dre-miR-26b_st",-4.31545629974525,4.5931019579244,-6.54288585969588,6.98434622592076e-07,2.32266662789663e-05,5.92135706394741
"rrv-miR-rR1-5_st",-1.56285769577704,2.47484384173861,-6.53063838956184,7.2001151151773e-07,2.38427540784367e-05,5.89122840963681
"mmu-miR-331-5p_st",-1.62726993673437,2.62560981925488,-6.51894416485873,7.41247149220266e-07,2.44423901736556e-05,5.86244548948525
"hsa-miR-26b_st",-2.29373626719417,2.82882465791235,-6.51125550062627,7.55555468074224e-07,2.4809520936975e-05,5.84351334409693
"age-miR-20_st",-4.37032618484104,3.90524635284906,-6.4846922049586,8.07188874099414e-07,2.63940629752591e-05,5.7780562347966
"mdo-miR-10b_st",-3.67253668786015,3.90438492969946,-6.47763164903314,8.21507851062838e-07,2.66445869212509e-05,5.76064490440358
"tni-miR-30d_st",-3.75172206805695,5.71450590042771,-6.4775527643467,8.21669283176132e-07,2.66445869212509e-05,5.76045034464
"rno-miR-10b_st",-1.95899191926382,2.77540171254546,-6.47208662880559,8.32934352418358e-07,2.689827257913e-05,5.74696714756924
"mml-miR-29b_st",-2.69935546602149,2.57780689190978,-6.46937118789583,8.38588875488235e-07,2.69694323536648e-05,5.74026784310295
"csa-miR-92a_st",-2.13027919723642,3.05763969954971,-6.46470618746674,8.48394456134952e-07,2.71729617815355e-05,5.72875691674667
"mmu-miR-466f_st",-2.43238839583064,2.5003639982682,-6.45521051546304,8.68715924874675e-07,2.77102651138595e-05,5.70531911808329
"dre-miR-141_st",-4.30996527286644,4.18731100125593,-6.44630336814637,8.88228119210299e-07,2.81988790906316e-05,5.68332525901834
"cfa-miR-25_st",-4.14986067735687,3.99730478143579,-6.44494148383573,8.91250561149841e-07,2.81988790906316e-05,5.67996170378372
"AFFX-r2-Ec-c1-bioD-5_at",1.07055112228686,12.8737016379966,6.43567875729286,9.1208698004774e-07,2.87417731817463e-05,5.6570796088025
"hsa-miR-324-3p_st",-2.86281035346007,3.83252434956429,-6.42019563271898,9.48029302821489e-07,2.97544136608431e-05,5.61881085181764
"dre-miR-25_st",-4.2150334682161,3.91131189312293,-6.41698811863073,9.55653590371407e-07,2.98737312350102e-05,5.6108798790997
"xtr-miR-30e_st",-3.52175407884117,3.74938852319118,-6.39585150589823,1.00748012890953e-06,3.13683554080795e-05,5.55859016788837
"lla-miR-25_st",-4.3353258477257,3.83091344160028,-6.38992358216208,1.02252239591213e-06,3.17103671589417e-05,5.5439167850358
"tni-miR-200a_st",-4.52839331824798,4.5665726821289,-6.38719914640043,1.02951216161976e-06,3.17227524003833e-05,5.5371717722722
"bta-miR-29b_st",-2.17476013037974,2.64264492180881,-6.38660606450139,1.03104019317945e-06,3.17227524003833e-05,5.53570335002616
"bta-miR-331_st",-2.28768308785252,3.1525772903361,-6.37327391108268,1.06600506374849e-06,3.25470964092828e-05,5.50268445325728
"mml-miR-660_st",-3.17244784104611,3.0392272604099,-6.37321504792573,1.06616208327273e-06,3.25470964092828e-05,5.50253863003698
"hsa-miR-30e_st",-3.31520485765401,4.00519032993846,-6.36154786180409,1.09775381832837e-06,3.33811131915806e-05,5.47362818828258
"xtr-miR-125a_st",-3.40093825040528,3.78027584915141,-6.34031648656992,1.15770717838912e-06,3.50677581360889e-05,5.42098269821377
"hsa-miR-378-star_st",-2.11431948163288,3.00586116879256,-6.3370650795147,1.16717823804426e-06,3.51230911162374e-05,5.41291643662728
"rno-miR-20b-5p_st",-3.48455080933967,3.21132404962284,-6.33660575550576,1.16852254513394e-06,3.51230911162374e-05,5.41177683513571
"odi-miR-1472_st",2.55761824490169,7.42560436948424,6.32756374454748,1.19530881961717e-06,3.57905686793416e-05,5.38933889520524
"mmu-miR-25_st",-4.15728247224562,3.92665036605306,-6.32364710806443,1.2071045716781e-06,3.60058100292534e-05,5.37961711803656
"tni-miR-25_st",-4.04693913195595,4.09113164371638,-6.31752032803522,1.22579450598825e-06,3.64242740087382e-05,5.36440628059884
"mne-miR-25_st",-4.1111628822471,4.11255229376566,-6.3088960184061,1.25260302707597e-06,3.68219583090835e-05,5.34298848878377
"fru-miR-25_st",-4.16452588131287,3.91747178946614,-6.30885159397894,1.25274265198599e-06,3.68219583090835e-05,5.34287814493654
"hsa-miR-21_st",-3.72218476697572,3.16264678592168,-6.30867018626025,1.25331297635524e-06,3.68219583090835e-05,5.34242755237004
"spike_in-control-7_st",2.45305502568683,4.75907323645131,6.29447484744554,1.29876996007527e-06,3.80145589437762e-05,5.30715803619759
"bta-let-7g_st",-4.65414462002575,3.65990456242262,-6.28943885359916,1.31529628084271e-06,3.83546284880067e-05,5.29464086341307
"hsa-miR-200a-star_st",-2.75347364834232,3.01846400451724,-6.28662437707917,1.32462534224926e-06,3.8483074534119e-05,5.28764426821437
"AFFX-r2-Ec-c1-bioD-5_st",2.6276043443337,5.03000314412779,6.28459647171126,1.33138884888382e-06,3.85363105704706e-05,5.28260254826887
"cfa-miR-192_st",-3.00792261603173,3.13839970984438,-6.28090805318181,1.34378065740813e-06,3.86719471163351e-05,5.27343146491434
"cel-miR-1022_st",2.93540041828237,6.20775906718478,6.28008503106383,1.34656168836726e-06,3.86719471163351e-05,5.27138487463292
"ggo-miR-25_st",-4.0595891633779,4.09703391967063,-6.27879862912044,1.35092022556103e-06,3.86719471163351e-05,5.2681858742966
"mml-let-7g_st",-4.50415338070092,3.90439369680067,-6.25076614099902,1.44954380346499e-06,4.13437402338644e-05,5.19843479290151
"bta-miR-15a_st",-3.22126440907996,2.66397288720455,-6.24890277452378,1.45635327423556e-06,4.13869121387304e-05,5.19379559539185
"ppy-miR-17-3p_st",-3.04529597857928,2.74782738009341,-6.24581529585946,1.46770777080569e-06,4.15584645972699e-05,5.18610799859017
"rno-miR-195_st",-5.12873383044925,4.39205479251628,-6.24193287687329,1.48211353230456e-06,4.17597138398442e-05,5.17643974259444
"mcmv-miR-m59-1_st",-1.68605265214326,2.27052821226455,-6.24102516125772,1.48550229654212e-06,4.17597138398442e-05,5.17417907810344
"mdo-miR-200b_st",-4.34757024127104,4.53530952776504,-6.23136816272454,1.52204586821872e-06,4.26336503947287e-05,5.15012339320312
"cfa-miR-424_st",-3.0264218927914,3.82273738070392,-6.22911894096636,1.53068764147009e-06,4.26759657447541e-05,5.14451926321466
"bta-miR-26b_st",-2.8715323617049,3.14089512463393,-6.22813645362145,1.53447810291438e-06,4.26759657447541e-05,5.14207115804385
"rno-miR-331_st",-2.35331043409621,3.23839914944795,-6.21481369949356,1.58682936845356e-06,4.39754309023565e-05,5.10886511684821
"mne-miR-20_st",-4.10320591136476,4.11441990729469,-6.2053147921229,1.62526006225854e-06,4.48812981856908e-05,5.08517935522719
"dre-miR-724_st",2.99637600301539,6.66716321572803,6.19804841744615,1.65529573159205e-06,4.5549775149267e-05,5.06705465720276
"mdo-miR-25_st",-4.13202304826219,4.10877885859204,-6.19636195545724,1.66234700940797e-06,4.55833048369238e-05,5.06284735519276
"mmu-miR-200b_st",-4.74050219199533,4.11524886548562,-6.19412272957037,1.67175663485464e-06,4.5681042312549e-05,5.05726062778302
"AFFX-r2-Ec-c2-bioC-5_st",2.19838035263386,4.83939009015925,6.18851356322732,1.69556559873592e-06,4.61701921746383e-05,5.04326402462289
"odi-miR-1494_st",2.90119326877721,6.36240466513713,6.17711468874989,1.74501673390235e-06,4.7264918165306e-05,5.01481115035241
"mml-miR-331-3p_st",-2.26469692749331,3.38193507305386,-6.17646827640683,1.74786453611944e-06,4.7264918165306e-05,5.01319726555206
"tni-miR-200b_st",-4.47923242151851,4.3175197016255,-6.17422371369049,1.75778977782392e-06,4.72766808213342e-05,5.00759300564933
"dre-miR-30e_st",-3.32296048241255,3.94189949844713,-6.17363590013669,1.76039847971955e-06,4.72766808213342e-05,5.00612526521945
"hsa-miR-203_st",-2.90935879742551,3.05049622708797,-6.17049816822175,1.77439032605555e-06,4.74892479387811e-05,4.99828996036469
"HBII-13_x_st",-1.38289812581511,2.88378937645704,-6.16793819947362,1.78588943946922e-06,4.76338770288462e-05,4.99189671800242
"ptc-miR169p_st",2.7747519991225,3.88505299409498,6.15930330287213,1.82523774850421e-06,4.85177993352395e-05,4.97032748729346
"odi-miR-124a_st",2.44976891251047,5.04172841941108,6.15188016583077,1.85976753761075e-06,4.92680790048407e-05,4.95177957284624
"hsa-miR-34b_st",-3.36639436695939,3.4613357420902,-6.13860027198152,1.92320486998248e-06,5.06071898529397e-05,4.91858485237952
"AFFX-r2-Ec-c2-bioD-5_st",2.44822343744484,6.05783365178851,6.13858738542386,1.92326748385452e-06,5.06071898529397e-05,4.91855263293788
"lca-miR-20_st",-4.14944207925501,4.21104718687435,-6.123123689185,1.99991513082677e-06,5.24474387497021e-05,4.87987873637356
"cfa-miR-139_st",-2.25100107064963,2.50588691929164,-6.11964840444712,2.01756345869651e-06,5.26094982058259e-05,4.87118421619364
"spike_in-control-21_st",2.48637489385526,5.4822808171945,6.1192574923957,2.01955847239255e-06,5.26094982058259e-05,4.87020615750277
"bta-miR-20b_st",-3.21757128581047,3.09017402829643,-6.11469967604249,2.04296757902661e-06,5.30424971099433e-05,4.85880151115654
"gga-miR-200b_st",-4.5784423096403,3.95032675977837,-6.11241354727814,2.05481277885451e-06,5.31733836647285e-05,4.85308040844894
"HBII-85-11_st",-1.87639797843051,2.69834433483664,-6.10457159730998,2.09597699189684e-06,5.40596045929828e-05,4.83345209926223
"dre-let-7d_st",-2.87435289227677,2.65284433210024,-6.09959900026444,2.1225121109023e-06,5.45639215352022e-05,4.82100286291112
"mml-miR-20a_st",-4.40639053812954,3.89483740923288,-6.09076252380961,2.17051043096972e-06,5.56148820263226e-05,4.79887464013065
"ppa-miR-187_st",-4.16811358564376,3.10595105306388,-6.0882704316777,2.1842452397807e-06,5.57839102904776e-05,4.79263269732785
"cin-let-7a_st",-1.37197827497563,1.95110573065137,-6.08539091617204,2.2002251909234e-06,5.60089897950045e-05,4.78541968204293
"rno-miR-25_st",-4.10634124878113,4.04143442522761,-6.07885127528208,2.23695937487042e-06,5.67592127097804e-05,4.76903551573881
"hsa-miR-1180_st",-4.62855375691965,4.36349377880798,-6.07515447312899,2.2579996991509e-06,5.71076622940592e-05,4.75977200107981
"rno-miR-200a_st",-4.97117726734111,4.22106028960008,-6.05230932153376,2.39255467643321e-06,6.01215909849696e-05,4.70249932932238
"mmu-miR-200a_st",-4.85470115072568,4.2789768900789,-6.0448142518591,2.43845025102156e-06,6.10784894606843e-05,4.68369921970183
"rno-miR-352_st",-2.01795310509157,2.66723840533843,-6.04187252397319,2.4567069764879e-06,6.13391853714151e-05,4.67631905222315
"dre-miR-200b_st",-4.30773606372166,4.53957496837387,-6.03537750219218,2.49750866472188e-06,6.21593318942722e-05,4.66002175758007
"AFFX-r2-P1-c3-cre-5_st",2.57616091868103,5.74501370502484,6.02082782181181,2.5914233629228e-06,6.42919796229894e-05,4.62350045231566
"ppa-miR-30a-3p_st",-2.91730679230517,2.99803021385097,-6.01936639015669,2.60105243377714e-06,6.43266606644568e-05,4.61983108734614
"tni-let-7g_st",-2.51876750446551,2.64813430841029,-6.01171776083586,2.65204305956906e-06,6.53808091814896e-05,4.60062390343326
"xtr-miR-10b_st",-3.35378799683234,3.69905660030958,-6.0021086297714,2.71754387856039e-06,6.65031284745458e-05,4.5764864262447
"mmu-miR-31-star_st",-3.21656585432344,3.17484123896138,-6.00145992581265,2.72202447744473e-06,6.65031284745458e-05,4.5748566428329
"hsa-miR-92b_st",-4.60707701664318,5.09950070621981,-6.00130484195044,2.72309675135696e-06,6.65031284745458e-05,4.57446700971648
"dre-miR-200a_st",-4.84627861408197,4.30297920461875,-5.99480019498605,2.76845892372261e-06,6.74003317410972e-05,4.55812287760861
"xtr-miR-132_st",-3.65811776846058,3.48479846212421,-5.98197869672753,2.8601311846341e-06,6.94159167947686e-05,4.52589600733826
"ame-miR-277_st",2.8794526595961,6.24068396363505,5.97981777484661,2.87588205317904e-06,6.95820998315609e-05,4.52046316180403
"xtr-miR-31_st",-4.13718394151574,3.39033999743062,-5.97796591802728,2.88945015075774e-06,6.96946078029992e-05,4.51580703541866
"lca-miR-17-3p_st",-2.92271744850667,2.86287548422143,-5.96175853481223,3.01100344578401e-06,7.24030520886216e-05,4.47504456926009
"mmu-miR-26b_st",-2.43698638609661,3.24027717860391,-5.95071722480265,3.09676997095914e-06,7.42369856535143e-05,4.44726258573545
"mml-miR-486-3p_st",-2.30507488387203,2.76707038706017,-5.9465874339405,3.12948230487867e-06,7.47917560019168e-05,4.43686868611727
"ppa-miR-25_st",-3.83939102659991,4.25612853287299,-5.93558043552514,3.21839149302627e-06,7.66821021890254e-05,4.40915934110038
"bta-miR-98_st",-2.32004120009028,2.47016566486992,-5.93193079799054,3.24843347466805e-06,7.71626370958384e-05,4.39996945517274
"ppt-miR1029_st",3.90115611203356,7.91908382026338,5.92976262397755,3.26641526576869e-06,7.73546524302495e-05,4.3945094223943
"sla-miR-17-3p_st",-2.94433577164559,2.84790684778187,-5.91840597712074,3.36226393118708e-06,7.93839656260635e-05,4.36590418729416
"dre-miR-30a_st",-2.06760801491147,2.85449705885913,-5.910385207893,3.43167192097504e-06,8.07786628386142e-05,4.34569514290623
"dme-miR-iab-4-3p_st",2.23195611634675,4.14724340288418,5.90905105080047,3.44335720662026e-06,8.08103200292413e-05,4.34233311547725
"hsa-miR-195_st",-5.15515911806358,4.35963495894039,-5.90556622153066,3.47406990935304e-06,8.12501831683937e-05,4.33355080228283
"mmu-let-7g_st",-4.26518328688526,3.99344439104521,-5.90457084203121,3.48289332839563e-06,8.12501831683937e-05,4.33104211306195
"fru-let-7g_st",-2.13364908036843,2.30148720168937,-5.88885320424204,3.62527088421818e-06,8.43199165481103e-05,4.29141799613009
"xtr-miR-92b_st",-4.94378558623674,5.3586896327615,-5.87513904078195,3.75431336854696e-06,8.70621928047315e-05,4.25682875213362
"mml-miR-192_st",-3.01440576409059,2.91645201126041,-5.86798651743102,3.82345181938456e-06,8.8359964897481e-05,4.23878316285649
"mmu-miR-195_st",-4.96698573233962,4.44944965957189,-5.86702039304962,3.83288907232835e-06,8.8359964897481e-05,4.23634535768302
"mmu-miR-742_st",-1.92373029441232,2.45029468649288,-5.85459602367264,3.9563771393649e-06,9.06840066230501e-05,4.20498874370453
"hsa-miR-200b_st",-4.57785199759418,4.23870658870198,-5.85454333567933,3.95690931010366e-06,9.06840066230501e-05,4.20485574452908
"cbr-miR-788_st",2.37839904768465,4.88242123363049,5.85302193567126,3.97230741146337e-06,9.07707088321234e-05,4.20101521532937
"xtr-miR-428_st",-1.32418196038499,1.91080489199838,-5.85053621574477,3.99759615498986e-06,9.1082256417626e-05,4.19474003497523
"mmu-miR-30e_st",-3.19786532015232,3.99052155940541,-5.82645003559878,4.25125016229224e-06,9.6580000053238e-05,4.1339103719875
"hsa-miR-542-5p_st",-2.52405247329682,3.20966660094667,-5.82486141987276,4.26854240192588e-06,9.66917648436254e-05,4.12989678566934
"spike_in-control-23_st",1.51103423053395,14.3408418618138,5.82255703368284,4.29375260059062e-06,9.67356009417853e-05,4.1240744930678
"U49B_s_st",-1.65120007513727,5.6352170966815,-5.8224220523525,4.29523397655784e-06,9.67356009417853e-05,4.12373343516061
"ppa-miR-195_st",-4.9900335388439,4.6050243651453,-5.81294038964166,4.40059822607591e-06,9.88237791286876e-05,4.09977268401045
"mmu-miR-30c-2-star_st",-2.03407966306273,2.40412051776581,-5.80281401692313,4.51602040074951e-06,0.000100987437527183,4.07417536211947
